rel_path,exp_folder,capacity_mAh,tc_start,tc_end,loop_count,category,chg_crate,dchg_crate
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,101,101,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,102,102,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,103,103,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,104,104,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,105,200,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,201,201,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,202,202,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,203,203,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,204,204,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,205,300,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,301,301,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,302,302,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,303,303,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,304,304,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,305,400,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,401,401,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,402,402,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,403,403,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,404,404,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,405,500,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,501,501,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,502,502,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,503,503,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,504,504,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,505,600,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,601,601,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,602,602,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,603,603,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,604,604,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,605,700,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,701,701,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,702,702,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,703,703,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,704,704,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,705,800,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,801,801,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,802,802,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,803,803,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,804,804,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,805,900,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,901,901,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,902,902,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,903,903,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,904,904,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,905,1000,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,1001,1001,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch073[073]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,1002,1002,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,1,1,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,2,2,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,3,3,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,4,4,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,5,100,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,101,101,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,102,102,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,103,103,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,104,104,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,105,200,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,201,201,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,202,202,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,203,203,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,204,204,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,205,300,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,301,301,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,302,302,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,303,303,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,304,304,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,305,400,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,401,401,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,402,402,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,403,403,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,404,404,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,405,500,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,501,501,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,502,502,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,503,503,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,504,504,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,505,600,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,601,601,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,602,602,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,603,603,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,604,604,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,605,700,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,701,701,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,702,702,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,703,703,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,704,704,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,705,800,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,801,801,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,802,802,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,803,803,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,804,804,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,805,900,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,901,901,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,902,902,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,903,903,1,RSS_DCIR,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,904,904,1,PULSE_DCIR,1.0,1.0
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,905,1000,96,ACCEL,2.0,0.5
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,1001,1001,1,RPT,0.2,0.2
수명\A1_MP1_4500mAh_T23_3\M02Ch074[074]\240507 1파트 한정구 Gen4 2C ATL MP1차 Main 4500mAh 상온 ver1 05C방전 1001-2000.sch,A1_MP1_4500mAh_T23_3,4500.0,1002,1002,1,RPT,0.2,0.2
수명_복합floating\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating\M01Ch049[049]\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating.sch,250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating,4905.0,1,1,1,INIT,,0.2
수명_복합floating\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating\M01Ch049[049]\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating.sch,250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating,4905.0,2,2,1,RPT,0.2,0.2
수명_복합floating\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating\M01Ch049[049]\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating.sch,250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating,4905.0,3,3,1,FLOATING,1.02,
수명_복합floating\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating\M01Ch051[051]\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating.sch,250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating,4905.0,1,1,1,INIT,,0.2
수명_복합floating\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating\M01Ch051[051]\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating.sch,250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating,4905.0,2,2,1,RPT,0.2,0.2
수명_복합floating\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating\M01Ch051[051]\250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating.sch,250116_250501_05_김영환_4905mAh_ATL Gen5 4C HT floating,4905.0,3,3,1,FLOATING,1.02,
수명_복합floating\250823_251231_05_김영환_5060mAh_LGES Gen5+ proto2 1C Floating\M01Ch049[049]\250823_251231_05_김영환_5060mAh_LGES Gen5+ proto2 1C Floating.sch,250823_251231_05_김영환_5060mAh_LGES Gen5+ proto2 1C Floating,5060.0,1,1,1,INIT,,0.2
